,DATE,TIME,ALARM_STATUS,species,CO2,CO2_dry,CH4,CH4_dry,H2O,CH4_cal,CO2_cal,latitude,longitude,accuracy,altitude,speed
0,2021-08-15,18:43:03,,,,,,,,,,53.55119423,9.95609608,20.0,61.9,0.0
1,2021-08-15,18:43:03.418000,0.0,2.0,418.49139581,428.32899347,2.1005996052,2.1414663833,1.4867319626,2.14946443623662,432.41828861253595,53.55119423,9.95609608,20.0,61.9,0.0
2,2021-08-15,18:43:04,0.0,1.5,417.19477667499996,428.32899347,2.1005996052,2.1414663833,1.4867319626,2.14946443623662,432.41828861253595,53.55119423,9.95609608,20.0,61.9,0.0
3,2021-08-15,18:43:04.338000,0.0,1.0,415.89815754,428.32899347,2.1005996052,2.1414663833,1.4867319626,2.14946443623662,432.41828861253595,53.551173596666665,9.956061633333332,18.333333333333332,62.96666666666666,0.06266666666666666
4,2021-08-15,18:43:04.851000,0.0,3.0,415.89815754,425.66843043,2.1005996052,2.1409613591,1.4819914004,2.14895870500274,429.734312617784,53.55115296333334,9.956027186666667,16.666666666666668,64.03333333333333,0.12533333333333332
5,2021-08-15,18:43:05,0.0,2.6666666666666665,415.89815754,425.66843043,2.1006392995666667,2.1409613591,1.4819914004,2.14895870500274,429.734312617784,53.55113233,9.95599274,15.0,65.1,0.188
6,2021-08-15,18:43:06,0.0,2.3333333333333335,415.89815754,425.66843043,2.1006789939333337,2.1409613591,1.4819914004,2.14895870500274,429.734312617784,53.55112562,9.95601067,15.0,65.1,0.625
7,2021-08-15,18:43:06.411000,0.0,2.0,415.89815754,425.66843043,2.1007186883,2.1409613591,1.4819914004,2.14895870500274,429.734312617784,53.551121285,9.956001409999999,15.0,65.15,0.8435
8,2021-08-15,18:43:07,0.0,1.5,414.78428221,425.66843043,2.1007186883,2.1409613591,1.4819914004,2.14895870500274,429.734312617784,53.55111695,9.95599215,15.0,65.2,1.062
9,2021-08-15,18:43:07.315000,0.0,1.0,413.67040688,425.66843043,2.1007186883,2.1409613591,1.4819914004,2.14895870500274,429.734312617784,53.551116056666665,9.955982623333334,15.0,65.23333333333333,1.1873333333333334
10,2021-08-15,18:43:07.816000,0.0,3.0,413.67040688,423.37094444,2.1007186883,2.141010512,1.4815126592,2.1490079267168,427.416608751072,53.551115163333336,9.955973096666666,15.0,65.26666666666667,1.3126666666666666
11,2021-08-15,18:43:08,0.0,2.6666666666666665,413.67040688,423.37094444,2.1004331861,2.141010512,1.4815126592,2.1490079267168,427.416608751072,53.55111427,9.95596357,15.0,65.3,1.438
12,2021-08-15,18:43:09,0.0,2.3333333333333335,413.67040688,423.37094444,2.1001476839,2.141010512,1.4815126592,2.1490079267168,427.416608751072,53.55112122,9.95593222,10.0,65.4,1.75
13,2021-08-15,18:43:09.378000,0.0,2.0,413.67040688,423.37094444,2.0998621817,2.141010512,1.4815126592,2.1490079267168,427.416608751072,53.55112621,9.955914575,10.0,65.4,1.969
14,2021-08-15,18:43:10,0.0,1.5,412.826193485,423.37094444,2.0998621817,2.141010512,1.4815126592,2.1490079267168,427.416608751072,53.5511312,9.95589693,10.0,65.4,2.188
15,2021-08-15,18:43:10.282000,0.0,1.0,411.98198009,423.37094444,2.0998621817,2.141010512,1.4815126592,2.1490079267168,427.416608751072,53.55113919,9.95588732,10.0,65.4,2.3546666666666667
16,2021-08-15,18:43:10.786000,0.0,3.0,411.98198009,421.62782377,2.0998621817,2.140074676,1.4774437966,2.1480707805463997,425.65814861917596,53.55114718,9.95587771,10.0,65.4,2.5213333333333336
17,2021-08-15,18:43:11,0.0,2.6666666666666665,411.98198009,421.62782377,2.1005594924,2.140074676,1.4774437966,2.1480707805463997,425.65814861917596,53.55115517,9.9558681,10.0,65.4,2.688
18,2021-08-15,18:43:12,0.0,2.3333333333333335,411.98198009,421.62782377,2.1012568031,2.140074676,1.4774437966,2.1480707805463997,425.65814861917596,53.55117332,9.95584622,10.0,65.4,2.562
19,2021-08-15,18:43:12.365000,0.0,2.0,411.98198009,421.62782377,2.1019541138,2.140074676,1.4774437966,2.1480707805463997,425.65814861917596,53.551182264999994,9.95583809,10.0,65.35,2.562
20,2021-08-15,18:43:13,0.0,1.5,410.834641745,421.62782377,2.1019541138,2.140074676,1.4774437966,2.1480707805463997,425.65814861917596,53.55119121,9.95582996,10.0,65.3,2.562
21,2021-08-15,18:43:13.276000,0.0,1.0,409.6873034,421.62782377,2.1019541138,2.140074676,1.4774437966,2.1480707805463997,425.65814861917596,53.55119921666667,9.955829763333334,10.0,65.3,2.604
22,2021-08-15,18:43:13.782000,0.0,3.0,409.6873034,419.25537242,2.1019541138,2.1421058303,1.4742286291,2.1501047784624197,423.264819697296,53.55120722333333,9.955829566666667,10.0,65.3,2.646
23,2021-08-15,18:43:14,0.0,2.6666666666666665,409.6873034,419.25537242,2.101976249566667,2.1421058303,1.4742286291,2.1501047784624197,423.264819697296,53.55121523,9.95582937,10.0,65.3,2.688
24,2021-08-15,18:43:15,0.0,2.3333333333333335,409.6873034,419.25537242,2.1019983853333333,2.1421058303,1.4742286291,2.1501047784624197,423.264819697296,53.55124377,9.95581931,10.0,65.4,3.0
25,2021-08-15,18:43:15.352000,0.0,2.0,409.6873034,419.25537242,2.1020205211,2.1421058303,1.4742286291,2.1501047784624197,423.264819697296,53.55126579,9.955826225,10.0,65.45,3.4375
26,2021-08-15,18:43:16,0.0,1.5,411.23862541,419.25537242,2.1020205211,2.1421058303,1.4742286291,2.1501047784624197,423.264819697296,53.55128781,9.95583314,10.0,65.5,3.875
27,2021-08-15,18:43:16.266000,0.0,1.0,412.78994742,419.25537242,2.1020205211,2.1421058303,1.4742286291,2.1501047784624197,423.264819697296,53.55129932333333,9.955829733333333,10.0,65.53333333333333,3.812666666666667
28,2021-08-15,18:43:16.776000,0.0,3.0,412.78994742,422.43240181,2.1020205211,2.1421815151,1.4780223824,2.1501805692211398,426.4698069459279,53.551310836666666,9.955826326666665,10.0,65.56666666666666,3.7503333333333333
29,2021-08-15,18:43:17,0.0,2.6666666666666665,412.78994742,422.43240181,2.1017700838,2.1421815151,1.4780223824,2.1501805692211398,426.4698069459279,53.55132235,9.95582292,10.0,65.6,3.688
30,2021-08-15,18:43:18,0.0,2.3333333333333335,412.78994742,422.43240181,2.1015196465,2.1421815151,1.4780223824,2.1501805692211398,426.4698069459279,53.55135244,9.95581361,10.0,65.6,3.125
31,2021-08-15,18:43:18.341000,0.0,2.0,412.78994742,422.43240181,2.1012692092,2.1421815151,1.4780223824,2.1501805692211398,426.4698069459279,53.55136231,9.955811935,10.0,65.69999999999999,2.625
32,2021-08-15,18:43:19,0.0,1.5,414.227609895,422.43240181,2.1012692092,2.1421815151,1.4780223824,2.1501805692211398,426.4698069459279,53.55137218,9.95581026,10.0,65.8,2.125
33,2021-08-15,18:43:19.250000,0.0,1.0,415.66527237,422.43240181,2.1012692092,2.1421815151,1.4780223824,2.1501805692211398,426.4698069459279,53.55137852,9.955807243333334,10.0,65.76666666666667,1.7706666666666666
34,2021-08-15,18:43:19.752000,0.0,3.0,415.66527237,425.3988821,2.1012692092,2.1415149615,1.481390171,2.1495130824461,429.46239226247997,53.55138486,9.955804226666666,10.0,65.73333333333333,1.4163333333333332
35,2021-08-15,18:43:20,0.0,2.6666666666666665,415.66527237,425.3988821,2.1021324318,2.1415149615,1.481390171,2.1495130824461,429.46239226247997,53.5513912,9.95580121,10.0,65.7,1.062
36,2021-08-15,18:43:21,0.0,2.3333333333333335,415.66527237,425.3988821,2.1029956544,2.1415149615,1.481390171,2.1495130824461,429.46239226247997,53.55140336,9.95579727,10.0,65.7,1.062
37,2021-08-15,18:43:21.315000,0.0,2.0,415.66527237,425.3988821,2.103858877,2.1415149615,1.481390171,2.1495130824461,429.46239226247997,53.551406334999996,9.95579798,10.0,65.7,0.875
38,2021-08-15,18:43:22,0.0,1.5,415.16042893,425.3988821,2.103858877,2.1415149615,1.481390171,2.1495130824461,429.46239226247997,53.55140931,9.95579869,10.0,65.7,0.688
39,2021-08-15,18:43:22.230000,0.0,1.0,414.65558549,425.3988821,2.103858877,2.1415149615,1.481390171,2.1495130824461,429.46239226247997,53.55141026,9.955800143333333,10.0,65.7,0.6046666666666667
40,2021-08-15,18:43:22.736000,0.0,3.0,414.65558549,424.39184881,2.103858877,2.1442632733,1.4858912681,2.15226524188262,428.44649707952794,53.55141121,9.955801596666667,10.0,65.7,0.5213333333333333
41,2021-08-15,18:43:23,0.0,2.6666666666666665,414.65558549,424.39184881,2.1041834556,2.1442632733,1.4858912681,2.15226524188262,428.44649707952794,53.55141216,9.95580305,10.0,65.7,0.438
42,2021-08-15,18:43:24,0.0,2.3333333333333335,414.65558549,424.39184881,2.1045080342,2.1442632733,1.4858912681,2.15226524188262,428.44649707952794,53.55140897,9.95580121,10.0,65.7,0.0
43,2021-08-15,18:43:24.302000,0.0,2.0,414.65558549,424.39184881,2.1048326128,2.1442632733,1.4858912681,2.15226524188262,428.44649707952794,53.551408929999994,9.95580121,10.0,65.7,0.0
